postalcode,work_location,employee_count,latitude,longitude
C1C 0P5,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0P8,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0P8,Provincial Admin Building,1,46.2768,-63.1092
C1C 0R1,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0R3,Provincial Admin Building,1,46.2768,-63.1092
C1C 0R4,Crowbush Golf Course,1,46.2768,-63.1092
C1C 0R9,Provincial Correctional Centre,1,46.2768,-63.1092
C1C 0R9,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0S4,Atlantic Technology Centre,1,46.2768,-63.1092
C1C 0S4,Liquor Control Commission,1,46.2768,-63.1092
C1C 0S4,Provincial Admin Building,1,46.2768,-63.1092
C1C 0S7,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0S8,Southern Kings & Queens RSC,1,46.2768,-63.1092
C1C 0T2,Provincial Admin Building,2,46.2768,-63.1092
C1C 0T3,Charlottetown Cannabis Store,1,46.2768,-63.1092
C1C 0T4,Provincial Admin Building,1,46.2768,-63.1092
C1C 0T5,51-53 Water Street,1,46.2768,-63.1092
C1C 0V1,Provincial Admin Building,1,46.2917,-63.1309
C1C 1A4,51-53 Water Street,1,46.2684,-63.109
C1C 1A6,Red Road Homes,1,46.2687,-63.1059
C1C 1B1,Child & Family  Services,1,46.2711,-63.1109
C1C 1B2,Coles Building,1,46.2708,-63.1123
C1C 1B3,Red Road Homes,1,46.2706,-63.1128
C1C 1B3,West Royalty Liquor Store,1,46.2706,-63.1128
C1C 1B4,Ch'Town Government Garage,2,46.2682,-63.1101
C1C 1B6,Cabot Beach Park,1,46.2705,-63.1129
C1C 1B6,J. Angus MacLean Bldg,1,46.2705,-63.1129
C1C 1B6,Provincial Correctional Centre,1,46.2705,-63.1129
C1C 1B7,Stratford Liquor Store,1,46.271,-63.1093
C1C 1B8,Highway Safety Charlottetown,1,46.2709,-63.1096
C1C 1B8,Provincial Admin Building,1,46.2709,-63.1096
C1C 1B8,Sherwood Business Centre,1,46.2709,-63.1096
C1C 1C2,SirLouisHenryDaviesLawCourt,1,46.2761,-63.1107
C1C 1C3,40B Burns Ave.,1,46.2798,-63.1083
C1C 1C3,Provincial Admin Building,1,46.2798,-63.1083
C1C 1C4,Ch'Town Government Garage,1,46.2784,-63.1071
C1C 1C4,Hunter River Memorial Library,1,46.2784,-63.1071
C1C 1C7,Forestry Depot Wellington,1,46.2778,-63.1097
C1C 1C9,Ch'Town Government Garage,1,46.2803,-63.1094
C1C 1C9,Sherwood Business Centre,1,46.2803,-63.1094
C1C 1E2,Provincial Admin Building,1,46.2784,-63.1091
C1C 1E7,Provincial Admin Building,1,46.2793,-63.1058
C1C 1E9,Provincial Admin Building,1,46.2811,-63.1073
C1C 1G5,Atlantic Technology Centre,1,46.279,-63.1085
C1C 1H1,Ch'Town Government Garage,1,46.2757,-63.1086
C1C 1H1,Mt. Stewart Highway Labs,1,46.2757,-63.1086
C1C 1H1,Sherwood Business Centre,1,46.2757,-63.1086
C1C 1H3,Liquor Control Commission,1,46.2792,-63.1066
C1C 1J3,Elmer Blanchard Building,1,46.2802,-63.0996
C1C 1J5,Provincial Admin Building,1,46.28,-63.0997
C1C 1J5,Undefined Location,1,46.28,-63.0997
C1C 1K5,Elmer Blanchard Building,1,46.2757,-63.1072
C1C 1K6,Ch'Town Government Garage,1,46.2752,-63.1048
C1C 1M1,Provincial Admin Building,1,46.2682,-63.09
C1C 1M1,Sherwood Business Centre,1,46.2682,-63.09
C1C 1M3,Ch'Town Government Garage,1,46.2663,-63.0873
C1C 1M3,Provincial Admin Building,2,46.2663,-63.0873
C1C 1M3,Provincial Correctional Centre,1,46.2663,-63.0873
C1C 1M4,Ch'Town Government Garage,1,46.2684,-63.0903
C1C 1M5,Provincial Admin Building,1,46.2661,-63.0891
C1C 1M9,Provincial Admin Building,1,46.2743,-63.1095
C1C 1N3,Liquor Control Commission,1,46.2823,-63.1355
C1C 1N4,Provincial Admin Building,1,46.2823,-63.1355
C1C 1N7,40 Enman Crescent,1,46.28,-63.1106
C1C 1N7,40B Burns Ave.,1,46.28,-63.1106
C1C 1N8,Mt. Stewart Highway Labs,1,46.2798,-63.1105
C1C 1P2,Provincial Admin Building,1,46.2731,-63.1049
C1C 1P6,Provincial Admin Building,2,46.2652,-63.0951
C1C 1P7,Sherwood Business Centre,1,46.2823,-63.1355
C1C 1P8,Provincial Admin Building,1,46.2623,-63.0954
C1C 1P8,Sherwood Business Centre,1,46.2623,-63.0954
C1C 1P9,Coles Building,1,46.2911,-63.1112
C1C 1P9,Sherwood Business Centre,1,46.2911,-63.1112
C1C 1R2,Provincial Admin Building,1,46.2857,-63.1111
C1C 1R3,Provincial Admin Building,1,46.2823,-63.1355
C1C 1R3,Sherwood Business Centre,1,46.2823,-63.1355
C1C 1R7,Provincial Admin Building,1,46.284,-63.1032
C1C 1R8,Mt. Stewart Highway Labs,1,46.2768,-63.1113
C1C 1R8,Provincial Admin Building,3,46.2768,-63.1113
C1C 1R9,Provincial Admin Building,1,46.265,-63.098
C1E 0A4,Provincial Correctional Centre,1,46.2752,-63.1731
C1E 0A5,Coles Building,1,46.2658,-63.1577
C1E 0A6,Provincial Admin Building,1,46.275,-63.1743
C1E 0A6,Sherwood Business Centre,1,46.275,-63.1743
C1E 0A9,Holland College Royalty Centre,1,46.2725,-63.1755
C1E 0B9,Beaconsfield Historic House,1,46.2613,-63.1513
C1E 0C2,Provincial Admin Building,1,46.3381,-63.2075
C1E 0C3,West Royalty Liquor Store,1,46.3381,-63.2075
C1E 0E7,Sherwood Business Centre,2,46.3552,-63.2087
C1E 0G4,Provincial Correctional Centre,1,46.3552,-63.2087
C1E 0G8,Aubin Arsenault Bldg,1,46.3552,-63.2087
C1E 0H1,Provincial Admin Building,2,46.3552,-63.2087
C1E 0H2,Provincial Admin Building,1,46.3552,-63.2087
C1E 0H2,SirLouisHenryDaviesLawCourt,1,46.3552,-63.2087
C1E 0H3,Provincial Admin Building,1,46.3552,-63.2087
C1E 0H5,Oak Tree Place,1,46.274,-63.1661
C1E 0H6,Sherwood Business Centre,1,46.274,-63.1661
C1E 0J4,Red Road Homes,1,46.274,-63.1661
C1E 0J7,Provincial Admin Building,1,46.2741,-63.1661
C1E 0J8,Provincial Admin Building,1,46.2741,-63.1661
C1E 0K8,Provincial Admin Building,1,46.2741,-63.1661
C1E 0L6,557 North River Rd.,1,46.2741,-63.1661
C1E 0L6,Summerside Youth Centre,1,46.2741,-63.1661
C1E 0L7,Oak Tree Place,1,46.2741,-63.1661
C1E 0L7,Provincial Admin Building,2,46.2741,-63.1661
C1E 0L8,40B Burns Ave.,1,46.2741,-63.1661
C1E 0L8,Provincial Admin Building,1,46.2741,-63.1661
C1E 0M1,Holman Building (Ch'town),2,46.278,-63.1653
C1E 0M1,Potato Service Building,1,46.278,-63.1653
C1E 0M1,Provincial Admin Building,1,46.278,-63.1653
C1E 0M3,Ch'Town Government Garage,1,46.278,-63.1653
C1E 0M4,Provincial Admin Building,1,46.2741,-63.1661
C1E 0M4,Southern Kings & Queens RSC,1,46.2741,-63.1661
C1E 0M5,Provincial Admin Building,1,46.2741,-63.1661
C1E 0M6,Child & Family  Services,1,46.2741,-63.1661
C1E 0M6,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 0M6,Provincial Admin Building,2,46.2741,-63.1661
C1E 0M7,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 0M7,Provincial Admin Building,1,46.2741,-63.1661
C1E 0M8,Oak Tree Place,1,46.2741,-63.1661
C1E 0M9,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 0M9,Provincial Admin Building,1,46.2741,-63.1661
C1E 0M9,Undefined Location,1,46.2741,-63.1661
C1E 0N2,Dundarave,1,46.2741,-63.1661
C1E 0N7,Southern Kings & Queens RSC,1,46.2741,-63.1661
C1E 0P3,Coles Building,1,46.2741,-63.1661
C1E 0P5,16 Garfield St.,1,46.2741,-63.1661
C1E 0P5,Government House,1,46.2741,-63.1661
C1E 0P8,Provincial Admin Building,1,46.2741,-63.1661
C1E 0S2,Red Road Homes,1,46.2741,-63.1661
C1E 0S3,Red Road Homes,1,46.2741,-63.1661
C1E 0S4,Red Road Homes,1,46.2741,-63.1661
C1E 0S6,Johnny Ross Young RSC,1,46.2741,-63.1661
C1E 0S6,Province House,1,46.2741,-63.1661
C1E 0S6,Provincial Admin Building,1,46.2741,-63.1661
C1E 0S8,Aubin Arsenault Bldg,1,46.2741,-63.1661
C1E 0S9,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 0S9,Provincial Admin Building,1,46.2741,-63.1661
C1E 0T1,North Rustico Liquor Store,1,46.2741,-63.1661
C1E 0T1,Sherwood Business Centre,1,46.2741,-63.1661
C1E 0T3,Sherwood Business Centre,2,46.2741,-63.1661
C1E 0T5,Child & Family  Services,1,46.2741,-63.1661
C1E 0T5,Potato Service Building,1,46.2741,-63.1661
C1E 0X3,Provincial Admin Building,1,46.2741,-63.1661
C1E 0X7,Provincial Admin Building,1,46.2741,-63.1661
C1E 0X9,Provincial Correctional Centre,1,46.278,-63.1653
C1E 0Y2,Ch'Town Government Garage,1,46.278,-63.1653
C1E 0Y3,Access PEI - Summerside,1,46.278,-63.1653
C1E 0Y3,Ch'Town Government Garage,1,46.278,-63.1653
C1E 0Y3,Provincial Admin Building,1,46.278,-63.1653
C1E 0Y8,Sherwood Business Centre,1,46.2741,-63.1661
C1E 0Z1,Provincial Admin Building,1,46.2741,-63.1661
C1E 0Z5,Aubin Arsenault Bldg,1,46.2741,-63.1661
C1E 0Z6,"548 Main St., Montague",1,46.2741,-63.1661
C1E 0Z9,Red Road Homes,1,46.2741,-63.1661
C1E 1A2,Founders' Hall,1,46.2741,-63.1661
C1E 1A5,Atlantic Technology Centre,1,46.2566,-63.1586
C1E 1A6,Education Technology Centre,1,46.2567,-63.1584
C1E 1A6,Provincial Admin Building,1,46.2567,-63.1584
C1E 1A7,Ch'Town Government Garage,1,46.2568,-63.163
C1E 1A7,Provincial Admin Building,1,46.2568,-63.163
C1E 1B5,Provincial Admin Building,1,46.2587,-63.1626
C1E 1C1,Frank Gaudet Nursery,1,46.2578,-63.1609
C1E 1C1,Sherwood Business Centre,1,46.2578,-63.1609
C1E 1C2,Provincial Admin Building,1,46.2559,-63.1625
C1E 1C4,Atlantic Technology Centre,1,46.2741,-63.1661
C1E 1C4,Aubin Arsenault Bldg,1,46.2741,-63.1661
C1E 1C4,Provincial Admin Building,1,46.2741,-63.1661
C1E 1E4,Provincial Admin Building,1,46.2607,-63.1468
C1E 1E5,Highway Safety Charlottetown,1,46.2629,-63.1484
C1E 1E6,Ch'Town Government Garage,1,46.2598,-63.1475
C1E 1E9,SirLouisHenryDaviesLawCourt,1,46.2557,-63.1679
C1E 1G3,Holman Centre (Summerside),1,46.2558,-63.1611
C1E 1G5,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 1G8,Provincial Admin Building,1,46.2583,-63.1632
C1E 1G9,Holman Building (Ch'town),1,46.2574,-63.1655
C1E 1H3,Coles Building,1,46.2571,-63.1668
C1E 1H3,Summerside Youth Centre,1,46.2571,-63.1668
C1E 1H4,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 1H5,Alma Depot/Transportation & PW,1,46.2741,-63.1661
C1E 1H8,Ch'Town Government Garage,1,46.2591,-63.1559
C1E 1J2,Coles Building,1,46.254,-63.1643
C1E 1J5,Provincial Admin Building,1,46.2526,-63.1658
C1E 1K5,Provincial Admin Building,1,46.2563,-63.1556
C1E 1K8,Summerside Youth Centre,1,46.2549,-63.1614
C1E 1L2,40B Burns Ave.,1,46.261,-63.1523
C1E 1L6,Provincial Admin Building,1,46.2513,-63.1676
C1E 1L7,Provincial Admin Building,1,46.2506,-63.1638
C1E 1L8,Confederation Centre,1,46.2506,-63.1638
C1E 1L8,Mt. Stewart Highway Labs,1,46.2506,-63.1638
C1E 1L8,Provincial Admin Building,1,46.2506,-63.1638
C1E 1M2,Liquor Control Commission,1,46.2469,-63.1623
C1E 1M4,Coles Building,1,46.2482,-63.1611
C1E 1M6,Elmer Blanchard Building,1,46.2498,-63.1595
C1E 1M8,Sherwood Business Centre,1,46.2516,-63.1599
C1E 1N1,Holman Centre (Summerside),1,46.2515,-63.1601
C1E 1N2,"548 Main St., Montague",1,46.2521,-63.1603
C1E 1N2,Provincial Admin Building,2,46.2521,-63.1603
C1E 1N4,Provincial Admin Building,2,46.2523,-63.1605
C1E 1N4,SirLouisHenryDaviesLawCourt,1,46.2523,-63.1605
C1E 1N5,Innovation PEI,1,46.2641,-63.1631
C1E 1N5,Mt. Stewart Highway Labs,1,46.2641,-63.1631
C1E 1N5,Provincial Admin Building,1,46.2641,-63.1631
C1E 1P2,Provincial Admin Building,3,46.2671,-63.1658
C1E 1P2,West Royalty Liquor Store,1,46.2671,-63.1658
C1E 1P3,Red Road Homes,1,46.2674,-63.1648
C1E 1P5,40B Burns Ave.,1,46.2689,-63.1656
C1E 1P5,Government House,1,46.2689,-63.1656
C1E 1P6,Elmer Blanchard Building,1,46.2686,-63.1667
C1E 1P6,Research Station,1,46.2686,-63.1667
C1E 1P8,Prince County Jail &Courthouse,1,46.2677,-63.1662
C1E 1P9,Holman Centre (Summerside),1,46.2741,-63.1661
C1E 1P9,Provincial Admin Building,2,46.2741,-63.1661
C1E 1R1,Ch'Town Government Garage,3,46.2741,-63.1661
C1E 1R1,Provincial Admin Building,1,46.2741,-63.1661
C1E 1R5,Atlantic Technology Centre,1,46.2682,-63.1613
C1E 1R5,Provincial Admin Building,1,46.2682,-63.1613
C1E 1R6,Holman Centre (Summerside),1,46.2682,-63.1613
C1E 1R6,Provincial Admin Building,1,46.2682,-63.1613
C1E 1R7,Atlantic Technology Centre,1,46.2697,-63.1569
C1E 1R8,Atlantic Technology Centre,1,46.2699,-63.1558
C1E 1R9,Oak Tree Place,1,46.2693,-63.1559
C1E 1S2,Summerside Youth Centre,1,46.2695,-63.1538
C1E 1S7,Provincial Admin Building,1,46.2773,-63.1693
C1E 1S8,Coles Building,1,46.2808,-63.1686
C1E 1T1,Provincial Admin Building,1,46.2801,-63.1697
C1E 1T1,SirLouisHenryDaviesLawCourt,1,46.2801,-63.1697
C1E 1T3,SirLouisHenryDaviesLawCourt,1,46.2779,-63.1727
C1E 1T4,Beaconsfield Historic House,1,46.262,-63.1618
C1E 1T4,Provincial Admin Building,1,46.262,-63.1618
C1E 1T8,Morell Library,1,46.2809,-63.1732
C1E 1T9,Ch'Town Government Garage,1,46.2834,-63.17
C1E 1T9,Provincial Admin Building,1,46.2834,-63.17
C1E 1T9,Red Road Homes,1,46.2834,-63.17
C1E 1V1,Access PEI - Summerside,1,46.2872,-63.1727
C1E 1V1,Provincial Admin Building,1,46.2872,-63.1727
C1E 1V2,Provincial Admin Building,1,46.2866,-63.1706
C1E 1V2,SirLouisHenryDaviesLawCourt,2,46.2866,-63.1706
C1E 1V2,Undefined Location,1,46.2866,-63.1706
C1E 1V4,40 Enman Crescent,1,46.2826,-63.1638
C1E 1V4,Ch'Town Government Garage,1,46.2826,-63.1638
C1E 1V4,Provincial Admin Building,2,46.2826,-63.1638
C1E 1V4,West Royalty Liquor Store,1,46.2826,-63.1638
C1E 1V5,Cornwall Liquor Store,1,46.2816,-63.1624
C1E 1V5,Provincial Admin Building,1,46.2816,-63.1624
C1E 1V6,Morell Library,1,46.2605,-63.1682
C1E 1V6,Provincial Admin Building,1,46.2605,-63.1682
C1E 1V8,Provincial Correctional Centre,1,46.2592,-63.1697
C1E 1W6,Provincial Admin Building,1,46.2597,-63.1643
C1E 1W9,Provincial Admin Building,1,46.2574,-63.1685
C1E 1X4,Atlantic Technology Centre,1,46.2592,-63.1697
C1E 1X7,Charlottetown Cannabis Store,1,46.2544,-63.1614
C1E 1X7,Highway Safety Charlottetown,1,46.2544,-63.1614
C1E 1X8,40B Burns Ave.,1,46.2689,-63.159
C1E 1X8,Provincial Admin Building,2,46.2689,-63.159
C1E 1Y4,185 Beach Grove Road,1,46.2573,-63.1552
C1E 1Y7,185 Beach Grove Road,1,46.2719,-63.168
C1E 1Y7,Oak Tree Place,1,46.2719,-63.168
C1E 1Y7,Provincial Admin Building,1,46.2719,-63.168
C1E 1Z2,22 Hunt Court,1,46.278,-63.1653
C1E 1Z2,Ch'Town Government Garage,2,46.278,-63.1653
C1E 1Z2,Elmer Blanchard Building,1,46.278,-63.1653
C1E 1Z2,Highway Safety Charlottetown,3,46.278,-63.1653
C1E 1Z2,Morell Library,1,46.278,-63.1653
C1E 1Z2,Provincial Admin Building,6,46.278,-63.1653
C1E 1Z2,Provincial Correctional Centre,1,46.278,-63.1653
C1E 1Z2,Sherwood Business Centre,1,46.278,-63.1653
C1E 1Z2,West Royalty Liquor Store,1,46.278,-63.1653
C1E 1Z3,Charlottetown Cannabis Store,1,46.3139,-63.1676
C1E 1Z3,Provincial Admin Building,1,46.3139,-63.1676
C1E 1Z3,Red Road Homes,1,46.3139,-63.1676
C1E 1Z5,16 Garfield St.,1,46.2772,-63.183
C1E 1Z5,Atlantic Technology Centre,1,46.2772,-63.183
C1E 1Z5,Frank Gaudet Nursery,1,46.2772,-63.183
C1E 1Z5,Oak Tree Place,1,46.2772,-63.183
C1E 1Z5,Provincial Admin Building,2,46.2772,-63.183
C1E 1Z5,Sherwood Business Centre,1,46.2772,-63.183
C1E 1Z8,Chelton Park,1,46.2764,-63.1687
C1E 1Z8,Ch'Town Government Garage,3,46.2764,-63.1687
C1E 1Z9,Highway Safety Charlottetown,1,46.2823,-63.1355
C1E 1Z9,Provincial Admin Building,4,46.2823,-63.1355
C1E 1Z9,Provincial Correctional Centre,1,46.2823,-63.1355
C1E 2A2,Province House,1,46.2823,-63.1355
C1E 2A2,Provincial Admin Building,3,46.2823,-63.1355
C1E 2A5,Provincial Admin Building,1,46.2674,-63.1564
C1E 2A5,Summerside Cannabis Store,1,46.2674,-63.1564
C1E 2E1,Chelton Park,1,46.2823,-63.1355
C1E 2E3,Provincial Admin Building,1,46.2641,-63.1526
C0A 2B0,Potato Service Building,1,46.208,-62.821
C0A 2B0,Potato Service Building,1,46.2079,-62.8216
C1A 1R5,Red Road Homes,1,46.2356,-63.131
C1E 1B6,Provincial Admin Building,1,46.2597,-63.1616
C1E 1H3,Aubin Arsenault Bldg,1,46.2571,-63.1668
C1E 1N4,Provincial Admin Building,1,46.2523,-63.1605
C1E 1Z2,185 Beach Grove Road,1,46.278,-63.1653
C1E 2E7,Provincial Admin Building,1,46.276,-63.1681
C1E 2E9,Provincial Admin Building,1,46.2823,-63.1355
C1E 2E9,Provincial Correctional Centre,1,46.2823,-63.1355
C1E 2G8,Coles Building,1,46.2823,-63.1355
C1E 2G8,Provincial Admin Building,3,46.2823,-63.1355
C1E 2G9,Provincial Admin Building,2,46.2785,-63.1796
C1E 2H1,40B Burns Ave.,1,46.2823,-63.1355
C1E 2H1,Ch'Town Government Garage,1,46.2823,-63.1355
C1E 2H1,Provincial Admin Building,1,46.2823,-63.1355
C1E 2H1,Provincial Correctional Centre,1,46.2823,-63.1355
C1E 2H2,Forestry Queens,1,46.2823,-63.1355
C1E 2H3,SirLouisHenryDaviesLawCourt,1,46.2785,-63.1749
C1E 2H6,Sherwood Business Centre,1,46.2823,-63.1355
C1E 2H9,Provincial Admin Building,1,46.297,-63.1854
C1E 2J1,Provincial Admin Building,1,46.2974,-63.1889
C1E 2J3,Liquor Control Commission,1,46.2823,-63.1355
C1E 2J5,Provincial Admin Building,1,46.2961,-63.1859
C1E 2J6,Cambridge Building,1,46.2924,-63.1817
C1E 2J6,Provincial Admin Building,2,46.2924,-63.1817
C1E 2K1,Provincial Admin Building,2,46.2823,-63.1355
C1E 2K5,Provincial Admin Building,1,46.2823,-63.1355
C1E 2K8,Sherwood Business Centre,1,46.2823,-63.1355
C1E 2L2,Provincial Admin Building,1,46.2772,-63.1703
C1E 2L6,Provincial Admin Building,1,46.2658,-63.1577
C1E 2L7,Ch'Town Government Garage,1,46.2774,-63.1645
C1E 2L8,EAL Unit,1,46.2658,-63.1577
C1E 2L9,Ch'Town Government Garage,1,46.2658,-63.1577
C1E 2M3,SirLouisHenryDaviesLawCourt,1,46.289,-63.1702
C1E 2M4,Sherwood Business Centre,1,46.2658,-63.1577
C1E 2M7,Sherwood Business Centre,1,46.2835,-63.1786
C1E 2M9,Highway Safety Charlottetown,1,46.274,-63.1662
C1E 2N7,J. Angus MacLean Bldg,1,46.2741,-63.1661
C1E 2P1,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 2P6,Provincial Admin Building,1,46.2741,-63.1661
C1E 2P8,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 2R1,Provincial Admin Building,1,46.2741,-63.1661
C1E 2R7,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 2S4,Provincial Admin Building,1,46.2741,-63.1661
C1E 2S6,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 2S6,Provincial Admin Building,1,46.2741,-63.1661
C1E 2T8,185 Beach Grove Road,1,46.2741,-63.1661
C1E 2T9,Queen Street Liquor Store,1,46.2741,-63.1661
C1E 2V3,Frank Gaudet Nursery,1,46.2741,-63.1661
C1E 2V4,Provincial Admin Building,2,46.278,-63.1653
C1E 2V6,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 2V7,Child & Family  Services,1,46.2741,-63.1661
C1E 2V8,Stratford Liquor Store,1,46.2741,-63.1661
C1E 2V9,Provincial Admin Building,1,46.2741,-63.1661
C1E 2W2,Southern Kings & Queens RSC,1,46.2741,-63.1661
C1E 2W7,Provincial Admin Building,1,46.278,-63.1653
C1E 2X3,Ch'Town Government Garage,1,46.278,-63.1653
C1E 2X8,Provincial Admin Building,1,46.278,-63.1653
C1E 2Y2,Liquor Control Commission,1,46.2741,-63.1661
C1E 2Y2,Provincial Admin Building,1,46.2741,-63.1661
C1E 2Y3,40 Enman Crescent,1,46.2741,-63.1661
C1E 2Y3,Atlantic Technology Centre,1,46.2741,-63.1661
C1E 2Y3,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 2Y3,Provincial Admin Building,1,46.2741,-63.1661
C1E 2Y3,Sherwood Business Centre,1,46.2741,-63.1661
C1E 2Y4,Provincial Admin Building,2,46.2741,-63.1661
C1E 2Y6,Provincial Admin Building,1,46.2741,-63.1661
C1E 2Y8,Sherwood Business Centre,1,46.2741,-63.1661
C1E 2Y9,Child & Family  Services,1,46.2741,-63.1661
C1E 2Y9,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 2Z1,Holman Centre (Summerside),1,46.2741,-63.1661
C1E 2Z4,185 Beach Grove Road,1,46.278,-63.1653
C1E 2Z4,Ch'Town Government Garage,1,46.278,-63.1653
C1E 2Z5,North Rustico Liquor Store,1,46.278,-63.1653
C1E 2Z6,75 Fitzroy St.,1,46.2741,-63.1661
C1E 3A2,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 3A2,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 3A3,Provincial Admin Building,2,46.2741,-63.1661
C1E 3A5,Provincial Correctional Centre,1,46.2741,-63.1661
C1E 3B3,Provincial Admin Building,1,46.2741,-63.1661
C1E 3B4,185 Beach Grove Road,1,46.2741,-63.1661
C1E 3B4,BioFoodTech,1,46.2741,-63.1661
C1E 3B4,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 3B6,Ch'Town Government Garage,1,46.2741,-63.1661
C1E 3B6,Provincial Admin Building,1,46.2741,-63.1661
C1E 3B6,West Royalty Liquor Store,1,46.2741,-63.1661
C1E 3C2,Southern Kings & Queens RSC,1,46.2741,-63.1661
C1E 3E7,185 Beach Grove Road,1,46.2741,-63.1661
C1E 3G3,Atlantic Technology Centre,1,46.2741,-63.1661
C1E 3G3,Provincial Admin Building,1,46.2741,-63.1661
C1E 3G4,Charlottetown Cannabis Store,1,46.2741,-63.1661
C1E 3H2,Atlantic Technology Centre,1,46.2739,-63.1661
C1E 3H2,Sherwood Business Centre,1,46.2739,-63.1661
C1E 3H4,Charlottetown,1,46.2739,-63.1661
C1E 3H7,Provincial Admin Building,1,46.2739,-63.1661
C1E 3J5,Child & Family  Services,1,46.2739,-63.1661
C1E 3J5,Provincial Admin Building,1,46.2739,-63.1661
C1E 3J5,Red Road Homes,1,46.2739,-63.1661
C1E 3J9,Provincial Correctional Centre,1,46.3273,-63.2204
C1E 3M8,Cornwall Liquor Store,1,46.278,-63.1653
C1N 0A1,Child & Family  Services,1,46.4015,-63.7879
C1N 0A4,Eptek/Wyatt Centre,1,46.4015,-63.7879
C1N 0A5,Sherwood Business Centre,1,46.4015,-63.7879
C1N 0A6,Granville Street Liquor Store,1,46.4015,-63.7879
C1N 0A7,Cabot Beach Park,1,46.3838,-63.8023
C1N 0A7,Provincial Admin Building,1,46.3838,-63.8023
C1N 0A9,Cabot Beach Park,1,46.3838,-63.8023
C1N 0A9,Summerside Youth Centre,1,46.3838,-63.8023
C1N 0B2,Holman Centre (Summerside),1,46.3838,-63.8023
C1N 0C2,Cambridge Building,1,46.3838,-63.8023
C1N 0G2,197 Richmond Street/Ctrown Att,1,46.4019,-63.7876
C1N 0G8,Summerside Waterfront Mall,1,46.4019,-63.7876
C1N 0H2,Summerside Government Garage,1,46.4019,-63.7876
C1N 0J9,Provincial Admin Building,1,46.3977,-63.7896
C1N 0J9,Summerside Government Garage,1,46.3977,-63.7896
C1N 1A8,Summerside Government Garage,1,46.3902,-63.7853
C1N 1B3,Confed Trail - W Prince,1,46.3911,-63.7902
C1N 1B3,Summerside Youth Centre,1,46.3911,-63.7902
C1N 1E6,Summerside Government Garage,1,46.3914,-63.7877
C1N 1G5,Summerside Government Garage,1,46.3929,-63.7948
C1N 1J7,Confed Trail - W Prince,1,46.3938,-63.7964
C1N 1K3,West Prince Regional Serv. Ctr,1,46.3934,-63.7897
C1N 1M4,336 Lefurgey Ave.,1,46.3959,-63.8003
C1N 1N1,Athena High School,1,46.3941,-63.7873
C1N 1P1,Undefined Location,1,46.397,-63.8021
C1N 1R2,Borden Visitor Information Cen,1,46.3942,-63.7843
C1N 1R5,Holman Centre (Summerside),1,46.3945,-63.7854
C1N 1R5,Summerside Government Garage,1,46.3945,-63.7854
C1N 1R6,Prince County Jail &Courthouse,1,46.3946,-63.7871
C1N 1T1,O'Leary,1,46.3969,-63.7985
C1N 1T5,Abrams Village Library,1,46.398,-63.8039
C1N 1T9,Summerside Youth Centre,1,46.3951,-63.7865
C1N 1V2,Summerside Waterfront Dev Bldg,1,46.3961,-63.7887
C1N 1V8,Summerside Government Garage,1,46.3966,-63.7932
C1N 1V8,Summerside Waterfront Mall,2,46.3966,-63.7932
C1N 1W2,Granville Street Liquor Store,1,46.3947,-63.7791
C1N 1W2,Summerside Government Garage,1,46.3947,-63.7791
C1N 1X3,Beaconsfield Historic House,1,46.397,-63.7898
C1N 1Y9,Granville Street Liquor Store,1,46.3979,-63.7928
C1N 1Z2,Summerside Government Garage,1,46.3982,-63.7947
C1N 2A2,Beaconsfield Historic House,1,46.399,-63.7924
C1N 2A8,Tyne Valley Child/Youth Dev Hl,1,46.4005,-63.7852
C1N 2B2,Access PEI - Summerside,1,46.4006,-63.7927
C1N 2B2,Summerside Waterfront Dev Bldg,1,46.4006,-63.7927
C1N 2B3,Forestry Depot Wellington,1,46.4004,-63.7928
C1N 2B7,Sherwood Business Centre,1,46.4012,-63.7925
C1N 2B8,Provincial Admin Building,1,46.401,-63.7925
C1N 2B8,Summerside Government Garage,1,46.401,-63.7925
C1N 2C6,Granville Street Liquor Store,1,46.4013,-63.788
C1N 2E8,Summerside Government Garage,1,46.4024,-63.792
C1N 2G4,Provincial Admin Building,1,46.4019,-63.779
